order_item_id	order_id	order_item_name	order_item_type
12218	1094297	Priority	shipping
12219	1094298	Blue Lotus Flower Sun Dried Organic Tea: Experience Tranquility and Clarity with Nymphaea Caerulea 30g	line_item
12220	1094298	Priority	shipping
12221	1094299	Nature's Elixir: 100% Pure Batana Oil for Nourishing All Hair Types	line_item
12222	1094299	2% discount	fee
12223	1094299	Economy	shipping
12224	1094300	Sparkling Smile: MIYANXI Tooth Powder Stain Remover for Coffee, Smoking & More	line_item
12225	1094300	Extra fee for COD	fee
12226	1094300	2% discount	fee
12227	1094300	Amount to Pay at the time of delivery	fee
12228	1094300	Priority	shipping
12234	1094301	Flawless Skin Savior: Invisible Scar Concealing Stickers for Acne, Tattoos, and Birthmarks	line_item
12235	1094301	Extra fee for COD	fee
12236	1094301	2% discount	fee
12237	1094301	Amount to Pay at the time of delivery	fee
12238	1094301	Priority	shipping
12239	1094302	Flawless Skin Savior: Invisible Scar Concealing Stickers for Acne, Tattoos, and Birthmarks	line_item
12240	1094302	Extra fee for COD	fee
12241	1094302	Amount to Pay at the time of delivery	fee
12242	1094302	Priority	shipping
12243	1094303	Calea Zacatechichi Calea Ternifolia Dried Herbal Tea (50g): Experience Lucidity and Dream Enhancement	line_item
12244	1094303	Extra fee for COD	fee
12245	1094303	2% discount	fee
12246	1094303	Amount to Pay at the time of delivery	fee
12247	1094303	Priority	shipping
12248	1094304	Effective 20g Cheilitis Cream for Dry, Cracked, Peeling, and Bleeding Lips	line_item
12249	1094304	2% discount	fee
12250	1094304	Priority	shipping
12251	1094305	Compact Yellow Micro-SD to XD Card Adapter for Convenient Storage Expansion	line_item
12252	1094305	2% discount	fee
12253	1094305	Economy	shipping
12254	1094306	BORUiT V10 LED Keychain Flashlight: Compact, Rechargeable EDC Light for Everyday Use	line_item
12255	1094306	2% discount	fee
12256	1094306	Economy	shipping
12257	1094307	Exceptional Grade Red Korean Ginseng Roots: Enhance Vitality with Nature's Finest	line_item
12258	1094307	Angelic Aromatics: Pure Organic Angelica Whole Root Herbal Tea for Inner Balance and Vitality	line_item
12260	1094307	Economy	shipping
12262	1094308	2-Stage Dental Braces Teeth Trainer: Align Your Teeth and Achieve a Beautiful Smile.	line_item
12263	1094308	2% discount	fee
12264	1094308	Priority	shipping
12265	1094309	BM-8 Crystal-Clear Hard Plastic LCD Monitor Screen Protector Cover for Nikon D300 & D300S	line_item
12266	1094309	2% discount	fee
12267	1094309	Priority	shipping
12268	1094310	Organic Sea Buckthorn Seeds for Abundant Vitamin-C Rich Fruit Harvest	line_item
12269	1094310	2% discount	fee
12270	1094310	Priority	shipping
12271	1094311	Men's Grey Coverage Bar Shampoo: Darken Hair Naturally, Instantly Eliminate Grey for a Younger Look - 1 Piece	line_item
12272	1094311	Priority	shipping
12273	1094312	Ultimate Mud Protection: Universal Mudguard for Enhanced Cycling	line_item
12274	1094312	Priority	shipping
12275	1094313	Blue Lotus Flower Sun Dried Organic Tea: Experience Tranquility and Clarity with Nymphaea Caerulea 30g	line_item
12276	1094313	Priority	shipping
12277	1094314	Ultra-Smooth Glide Mouse Feet Pads for Logitech G900, G903, G502, G602, G402, G403, G603 & G703	line_item
12278	1094314	2% discount	fee
12279	1094314	Priority	shipping
12280	1094315	DJI Osmo Pocket 2 Gimbal Camera Mic Converter: Enhance Audio Capability with 3.5mm Microphone Audio Adapter	line_item
12281	1094315	2% discount	fee
12282	1094315	Priority	shipping
12283	1094316	Golden Milk Oolong Tea: Organic Green Milk Tea, High Mountain Jin Xuan Tea from Taiwan	line_item
12284	1094316	2% discount	fee
12285	1094316	Priority	shipping
12289	1094317	DIY Reverb Board Kit for Electronic Projects - PT2399 Microphone Plate with No Preamplifier (6V-15V)	line_item
12290	1094317	2% discount	fee
12291	1094317	Priority	shipping
12292	1094318	Ceoerty Gum Shields Therapy Gel: Protect Your Gums, Experience Relief from Discomfort	line_item
12293	1094318	2% discount	fee
12294	1094318	Priority	shipping
12295	1094319	Blue Lotus Nymphaea Caerulea Handpicked Dried Flower for Natural Herbal Tea 5g	line_item
12296	1094319	2% discount	fee
12297	1094319	Economy	shipping
12298	1094320	Nokia WiFi Beacon 1.1: Extend Your Wi-Fi Coverage with Powerful Dual-Band Mesh Networking	line_item
12299	1094320	2% discount	fee
12300	1094320	Priority	shipping
12301	1094321	DJI Mavic Pro Professional Zoom Drone Air Surrender:  Capture Stunning Aerial Shots with Precision and Versatility	line_item
12302	1094321	Gift wrapper	fee
12303	1094321	Priority	shipping
12304	1094325	Apple 30W-96W USB-C Charger Adapter with 2M Cable for MacBook Pro and Laptops	line_item
12305	1094325	2% discount	fee
12306	1094325	Priority	shipping
12307	1094328	Genuine New Replacement Rubber Door Cover For Canon EOS 50D Camera - USB/HDMI DC IN/VIDEO OUT	line_item
12308	1094328	2% discount	fee
12309	1094328	Economy	shipping
12310	1094329	MOONDROP CHU II: Immersive Audio Experience with Dynamic Driver IEMs	line_item
12311	1094329	2% discount	fee
12312	1094329	Economy	shipping
12315	1094330	MOONDROP CHU II: Immersive Audio Experience with Dynamic Driver IEMs	line_item
12316	1094330	Economy	shipping
12317	1094331	MOONDROP CHU II: Immersive Audio Experience with Dynamic Driver IEMs	line_item
12318	1094331	Gift wrapper	fee
12319	1094331	2% discount	fee
12320	1094331	Priority	shipping
12321	1094332	Organic Premium Super Mushroom Cordyceps Militaris Fungus Chong Cao Hua 500g	line_item
12322	1094332	Economy	shipping
12329	1094333	Exceptional LCD Back Cover and Bezel Kit for Acer Nitro 5 Models	line_item
12330	1094333	Priority	shipping
12331	1094334	Blue Lotus Flower Sun Dried Organic Tea: Experience Tranquility and Clarity with Nymphaea Caerulea 30g	line_item
12332	1094334	Priority	shipping
12333	1094335	Exceptional LCD Back Cover and Bezel Kit for Acer Nitro 5 Models	line_item
12334	1094335	Priority	shipping
12335	1094336	Zhengshanxiaozhong Lapsang Souchong: Smoky and Earthy Black Tea with Health Benefits	line_item
12336	1094336	2% discount	fee
12337	1094336	Economy	shipping
12338	1094337	Premium Headband and Ear Pad Set for Enhancing Motorola Pulse Escape Headset Comfort and Performance	line_item
12339	1094337	2% discount	fee
12340	1094337	Economy	shipping
12346	1094340	Lightweight Mini Police Body Camera: 1080P HD Wifi Camcorder with Audio Video DVR and IR Night Vision	line_item
12347	1094340	2% discount	fee
12348	1094340	Economy	shipping
12349	1094341	Fuji X-T2 X-T3 Remote Flash PC Sync Cover Battery Grip Connector Cap	line_item
12350	1094341	2% discount	fee
12351	1094341	Economy	shipping
12352	1094345	Vinifera Ruby Roman Grape Seeds (50): Organic Fruit Heirloom for Vibrant Health	line_item
12353	1094345	Economy	shipping
12354	1094347	Organic Sea Buckthorn Seeds for Abundant Vitamin-C Rich Fruit Harvest	line_item
12355	1094347	2% discount	fee
12356	1094347	Priority	shipping
12359	1094348	PC Case Dust Filter: 30cm x 100cm Mesh Cover for Cooler Fans and Chassis Dust Protection	line_item
12360	1094348	Priority	shipping
12361	1094349	White Color Wavy Hair Wigs Women Synthetic Machine Lolita Cosplay Wig With Bangs	line_item
12362	1094349	2% discount	fee
12363	1094349	Priority	shipping
12364	1094350	Blue Lotus Flower Sun Dried Organic Tea: Experience Tranquility and Clarity with Nymphaea Caerulea 30g	line_item
12365	1094350	Priority	shipping
12366	1094351	PC Case Dust Filter: 30cm x 100cm Mesh Cover for Cooler Fans and Chassis Dust Protection	line_item
12367	1094351	Priority	shipping
12368	1094353	Effective 20g Cheilitis Cream for Dry, Cracked, Peeling, and Bleeding Lips	line_item
12369	1094353	2% discount	fee
12370	1094353	Priority	shipping
12371	1094354	Boost Your WiFi Signal with this 8265NGW WiFi Desktop Kit for 5GHz & Bluetooth 4.2 Connectivity	line_item
12372	1094354	2% discount	fee
12373	1094354	Priority	shipping
12374	1094357	PTFE High Lubrication Fine Powder for Chains, Components, and Instruments: Ultimate Friction Reduction	line_item
12375	1094357	2% discount	fee
12376	1094357	Economy	shipping
12377	1094367	Blue Lotus Flower Sun Dried Organic Tea: Experience Tranquility and Clarity with Nymphaea Caerulea 30g	line_item
12378	1094367	Priority	shipping
12384	1094368	German Ventilating Needle for Lace Wig Making - Sizes 1-1, 1-2, 2-3, 3-4 (Choose Size) - 1-1	line_item
12385	1094368	Extra fee for COD	fee
12386	1094368	2% discount	fee
12387	1094368	Amount to Pay at the time of delivery	fee
12388	1094368	Economy	shipping
12389	1094369	German Ventilating Needle for Lace Wig Making - Sizes 1-1, 1-2, 2-3, 3-4 (Choose Size) - 1-1	line_item
12390	1094369	German Ventilating Needle for Lace Wig Making - Sizes 1-1, 1-2, 2-3, 3-4 (Choose Size) - 1-2	line_item
12391	1094369	Extra fee for COD	fee
12392	1094369	2% discount	fee
12393	1094369	Amount to Pay at the time of delivery	fee
12394	1094369	Economy	shipping
12397	1094372	Sony DSC-RX100 RX100 RX100 II M2 RX100II Camera Flash Lamp Flex Cable Replacement	line_item
12398	1094372	Extra fee for COD	fee
12399	1094372	Amount to Pay at the time of delivery	fee
12400	1094372	Priority	shipping
12401	1094373	Premium Strawberry Seeds: 200 Giant Fragaria for Succulent Sweet Fruit	line_item
12402	1094373	2% discount	fee
12403	1094373	Priority	shipping
12404	1094376	Upgraded Lens Anti-Shake Flex Cable Ribbon for Sony DSC-HX300 V DSC-HX400 V Camera Repair	line_item
12405	1094376	Extra fee for COD	fee
12406	1094376	2% discount	fee
12407	1094376	Amount to Pay at the time of delivery	fee
12408	1094376	Priority	shipping
12409	1094377	Organic Erythroxylum novogranatense Seeds: Premium Quality for Optimal Germination	line_item
12410	1094377	Extra fee for COD	fee
12411	1094377	2% discount	fee
12412	1094377	Amount to Pay at the time of delivery	fee
12413	1094377	Economy	shipping
12414	1094378	Complete Replacement Body Shell for DJI Mini 2 Drone - Upper, Middle, and Bottom Frames	line_item
12415	1094378	Extra fee for COD	fee
12416	1094378	2% discount	fee
12417	1094378	Amount to Pay at the time of delivery	fee
12418	1094378	Economy	shipping
12419	1094379	Complete Replacement Body Shell for DJI Mini 2 Drone - Upper, Middle, and Bottom Frames	line_item
12420	1094379	Extra fee for COD	fee
12421	1094379	Gift wrapper	fee
12422	1094379	2% discount	fee
12423	1094379	Amount to Pay at the time of delivery	fee
12424	1094379	Economy	shipping
12425	1094380	Type-C USB-C Adapter Cable for Dell Power Bank Plus PW7015L PW7015M: Charge Your Devices Efficiently	line_item
12426	1094380	Economy	shipping
12427	1094381	Blue Lotus Flower Sun Dried Organic Tea: Experience Tranquility and Clarity with Nymphaea Caerulea 30g	line_item
12428	1094381	Priority	shipping
12435	1094382	Organic Juicy Red Dates: 250g of Dried Spring Jujube Fruit for Vitality and Wellbeing	line_item
12436	1094382	Snow White Tremella: 500g Organic Fungus for Health and Radiance	line_item
12437	1094382	Extra fee for COD	fee
12438	1094382	2% discount	fee
12439	1094382	Amount to Pay at the time of delivery	fee
12440	1094382	Economy	shipping
12444	1094384	Blue Lotus Nymphaea Caerulea Handpicked Dried Flower for Natural Herbal Tea 5g	line_item
12445	1094384	Economy	shipping
12446	1094385	Premium LCD Screen Display Monitor Replacement for Samsung ES80 Camera, Backlight Included	line_item
12447	1094385	2% discount	fee
12448	1094385	Economy	shipping
12449	1094387	Organic Juicy Red Dates: 250g of Dried Spring Jujube Fruit for Vitality and Wellbeing	line_item
12450	1094387	2% discount	fee
12451	1094387	Priority	shipping
12452	1094388	Blue Lotus Nymphaea Caerulea Dried Flower Herbal Tea, 100% Organic, 6g	line_item
12453	1094388	2% discount	fee
12454	1094388	Priority	shipping
12455	1094389	Blue Lotus Nymphaea Caerulea Dried Flower Herbal Tea, 100% Organic, 6g	line_item
12456	1094389	2% discount	fee
12457	1094389	Economy	shipping
12466	1094392	Fade Away Scars: Medical-Grade Scar Removal Spray for Pregnancy, Surgery, and Burns.	line_item
12467	1094392	Extra fee for COD	fee
12468	1094392	2% discount	fee
12469	1094392	Amount to Pay at the time of delivery	fee
12470	1094392	Economy	shipping
12471	1094393	Fade Away Scars: Medical-Grade Scar Removal Spray for Pregnancy, Surgery, and Burns.	line_item
12472	1094393	2% discount	fee
12473	1094393	Economy	shipping
12474	1094394	Fade Away Scars: Medical-Grade Scar Removal Spray for Pregnancy, Surgery, and Burns.	line_item
12475	1094394	Extra fee for COD	fee
12476	1094394	2% discount	fee
12477	1094394	Amount to Pay at the time of delivery	fee
12478	1094394	Economy	shipping
12479	1094396	Basilisk X HyperSpeed Mouse Skates: Ultra-Slim Tiger Gaming Mouse Feet for Enhanced Precision and Glide.	line_item
12480	1094396	2% discount	fee
12481	1094396	Economy	shipping
12482	1094398	Fade Away Scars: Medical-Grade Scar Removal Spray for Pregnancy, Surgery, and Burns.	line_item
12483	1094398	Extra fee for COD	fee
12484	1094398	2% discount	fee
12485	1094398	Amount to Pay at the time of delivery	fee
12486	1094398	Economy	shipping
12487	1094399	Fade Away Scars: Medical-Grade Scar Removal Spray for Pregnancy, Surgery, and Burns.	line_item
12488	1094399	2% discount	fee
12489	1094399	Economy	shipping
12490	1094400	German Ventilating Needle for Lace Wig Making - Sizes 1-1, 1-2, 2-3, 3-4 (Choose Size) - 3-4	line_item
12491	1094400	2% discount	fee
12492	1094400	Priority	shipping
12493	1094401	German Ventilating Needle for Lace Wig Making - Sizes 1-1, 1-2, 2-3, 3-4 (Choose Size) - 1-1	line_item
12494	1094401	Extra fee for COD	fee
12495	1094401	2% discount	fee
12496	1094401	Amount to Pay at the time of delivery	fee
12497	1094401	Economy	shipping
12501	1094402	Blue Lotus Nymphaea Caerulea Dried Flower Herbal Tea, 100% Organic, 6g	line_item
12502	1094402	2% discount	fee
12503	1094402	Priority	shipping
12504	1094403	Blue Lotus Nymphaea Caerulea Handpicked Dried Flower for Natural Herbal Tea 5g	line_item
12505	1094403	2% discount	fee
12506	1094403	Economy	shipping
12507	1094404	100% Pure Ceylon ALBA Cinnamon Sticks: Organic Sri Lankan Finest Quality	line_item
12508	1094404	Extra fee for COD	fee
12509	1094404	2% discount	fee
12510	1094404	Amount to Pay at the time of delivery	fee
12511	1094404	Priority	shipping
12512	1094405	EVPCT Glitter Liquid Lipstick: 9 Matte, Waterproof, Long-Lasting Colors for Dazzling Lips	line_item
12513	1094405	2% discount	fee
12514	1094405	Economy	shipping
12515	1094406	Blue Lotus Flower Sun Dried Organic Tea: Experience Tranquility and Clarity with Nymphaea Caerulea 30g	line_item
12516	1094406	Priority	shipping
12517	1094407	Elegant Catholic Rosary Necklace Pendant Long Chain for Women - Christian Jewelry	line_item
12518	1094407	Extra fee for COD	fee
12519	1094407	2% discount	fee
12520	1094407	Amount to Pay at the time of delivery	fee
12521	1094407	Priority	shipping
12522	1094408	Organic Premium Pandan Leaf Powder: Enhance Culinary Delights with Vibrant Color and Aroma	line_item
12523	1094408	Economy	shipping
12524	1094410	Effective Scar Removal: Repair Stretch Marks, Burns, and Acne Scars	line_item
12525	1094410	Gift wrapper	fee
12526	1094410	2% discount	fee
12527	1094410	Economy	shipping
12528	1094411	Effective Scar Removal: Repair Stretch Marks, Burns, and Acne Scars	line_item
12529	1094411	Extra fee for COD	fee
12530	1094411	Gift wrapper	fee
12531	1094411	2% discount	fee
12532	1094411	Amount to Pay at the time of delivery	fee
12533	1094411	Economy	shipping
12534	1094412	PT2399 Microphone Plate Reverb Board for Rich Audio Effects (6V-15V)	line_item
12535	1094412	2% discount	fee
12536	1094412	Economy	shipping
12540	1094413	Organic Erythroxylum novogranatense Seeds: Premium Quality for Optimal Germination	line_item
12541	1094413	2% discount	fee
12542	1094413	Economy	shipping
12546	1094414	Organic Erythroxylum novogranatense Seeds: Premium Quality for Optimal Germination	line_item
12547	1094414	2% discount	fee
12548	1094414	Economy	shipping
12549	1094415	Organic Double Flared Wood Ear Gauge Flesh Tunnel Ear Plug Pair 8-30mm	line_item
12550	1094415	Extra fee for COD	fee
12551	1094415	2% discount	fee
12552	1094415	Amount to Pay at the time of delivery	fee
12553	1094415	Economy	shipping
12560	1094416	Organic Erythroxylum novogranatense Seeds: Premium Quality for Optimal Germination	line_item
12561	1094416	2% discount	fee
12562	1094416	Economy	shipping
12557	1094420	Brilliant RGB LED Strip Light: Illuminate Your Space with Vibrant Colors and Ambiance	line_item
12558	1094420	2% discount	fee
12559	1094420	Priority	shipping
12563	1094421	Organic Erythroxylum novogranatense Seeds: Premium Quality for Optimal Germination	line_item
12564	1094421	Extra fee for COD	fee
12565	1094421	2% discount	fee
12566	1094421	Amount to Pay at the time of delivery	fee
12567	1094421	Economy	shipping
12568	1094432	Blue Lotus Nymphaea Caerulea Dried Flower Herbal Tea, 100% Organic, 6g	line_item
12569	1094432	2% discount	fee
12570	1094432	Economy	shipping
12571	1094434	Active Natto Powder Starter Culture for Bacillus Subtilis: 10g Per Packet	line_item
12572	1094434	2% discount	fee
12573	1094434	Economy	shipping
12574	1094435	Active Natto Powder Starter Culture for Bacillus Subtilis: 10g Per Packet	line_item
12575	1094435	2% discount	fee
12576	1094435	Economy	shipping
12577	1094436	GNC Biotin 10000mcg: Boost Hair Growth, Reduce Thinning and Hair Fall	line_item
